id,user,movie,rating
4424_1197,4424,1197,4
4054_861,4054,861,4
4830_1722,4830,1722,5
3483_2993,3483,2993,5
3118_3072,3118,3072,4
3182_3396,3182,3396,5
4725_3147,4725,3147,3
4560_2291,4560,2291,3
5405_150,5405,150,3
2878_1015,2878,1015,3
5572_50,5572,50,5
3175_3481,3175,3481,4
4235_2396,4235,2396,3
5669_1269,5669,1269,3
4099_3623,4099,3623,3
3681_3146,3681,3146,3
3128_750,3128,750,5
5050_1307,5050,1307,5
2809_377,2809,377,3
3569_3461,3569,3461,4
2872_3365,2872,3365,3
3007_141,3007,141,5
3497_2762,3497,2762,5
4044_866,4044,866,5
4305_799,4305,799,3
3618_2948,3618,2948,3
3094_2901,3094,2901,3
3367_2920,3367,2920,5
5636_608,5636,608,5
5775_1614,5775,1614,2
3372_1617,3372,1617,4
4227_1105,4227,1105,1
3163_1103,3163,1103,5
5130_912,5130,912,5
3926_3147,3926,3147,5
5977_2819,5977,2819,4
4692_161,4692,161,3
5797_541,5797,541,5
3191_3515,3191,3515,2
5550_1641,5550,1641,5
5536_1921,5536,1921,3
3773_1500,3773,1500,4
3084_3181,3084,3181,3
3241_350,3241,350,3
3191_1214,3191,1214,5
4861_665,4861,665,5
3138_3649,3138,3649,2
5466_1635,5466,1635,5
5257_2927,5257,2927,4
3265_1304,3265,1304,4
3228_465,3228,465,2
5677_2081,5677,2081,4
4569_2628,4569,2628,4
3735_2509,3735,2509,2
3478_902,3478,902,4
5361_586,5361,586,3
4053_2642,4053,2642,1
4043_2628,4043,2628,4
3248_1269,3248,1269,4
2817_497,2817,497,5
3280_2710,3280,2710,4
5837_1598,5837,1598,3
3539_1674,3539,1674,5
5120_832,5120,832,3
3106_3299,3106,3299,1
4539_3549,4539,3549,1
4972_2003,4972,2003,3
4957_736,4957,736,2
4826_3812,4826,3812,4
3410_3754,3410,3754,1
3311_1517,3311,1517,4
3557_671,3557,671,4
5587_1266,5587,1266,3
3313_376,3313,376,3
2811_1649,2811,1649,3
3024_3735,3024,3735,5
4972_260,4972,260,5
4223_1225,4223,1225,4
4430_3502,4430,3502,3
4030_1219,4030,1219,3
5536_2540,5536,2540,2
5113_1287,5113,1287,2
4022_2294,4022,2294,4
3319_1272,3319,1272,4
4217_457,4217,457,4
3859_1411,3859,1411,3
5829_342,5829,342,4
5278_3186,5278,3186,2
3948_3548,3948,3548,3
4979_3844,4979,3844,2
5860_3529,5860,3529,3
3940_100,3940,100,3
4928_2792,4928,2792,2
5857_480,5857,480,5
5501_1196,5501,1196,4
5070_1267,5070,1267,5
4473_2013,4473,2013,3
4362_2575,4362,2575,4
5684_1282,5684,1282,4
6037_930,6037,930,3
5596_3543,5596,3543,4
5026_2133,5026,2133,3
3808_1747,3808,1747,3
5536_553,5536,553,3
5468_1912,5468,1912,4
4732_2968,4732,2968,5
5566_3082,5566,3082,3
4272_3758,4272,3758,2
4089_2668,4089,2668,2
2899_2060,2899,2060,3
4908_919,4908,919,5
3684_2761,3684,2761,5
3265_3441,3265,3441,3
5550_1097,5550,1097,5
4819_70,4819,70,4
4786_1183,4786,1183,4
4342_1206,4342,1206,5
5282_1148,5282,1148,4
3868_1805,3868,1805,5
4806_1240,4806,1240,5
4287_2013,4287,2013,5
4484_1979,4484,1979,1
4277_1792,4277,1792,4
3301_1449,3301,1449,5
3878_1350,3878,1350,4
5353_11,5353,11,3
3626_2995,3626,2995,4
4739_2324,4739,2324,3
5906_1267,5906,1267,4
5916_1128,5916,1128,3
3988_1777,3988,1777,4
4747_442,4747,442,4
4458_2781,4458,2781,4
3280_1090,3280,1090,4
5306_329,5306,329,3
3940_1544,3940,1544,2
3565_2986,3565,2986,2
5268_444,5268,444,3
4977_2407,4977,2407,3
5773_2628,5773,2628,3
3735_564,3735,564,2
3128_2677,3128,2677,4
3499_2381,3499,2381,2
4121_1283,4121,1283,5
4732_3740,4732,3740,4
3641_2114,3641,2114,4
5359_2822,5359,2822,3
5517_1924,5517,1924,5
3526_2255,3526,2255,3
4867_2396,4867,2396,4
5738_3405,5738,3405,3
5550_3654,5550,3654,4
4508_3919,4508,3919,2
4543_3751,4543,3751,4
4531_3639,4531,3639,2
4076_1693,4076,1693,5
3029_2423,3029,2423,3
3970_809,3970,809,3
5584_2657,5584,2657,4
4702_1208,4702,1208,4
3641_2916,3641,2916,4
4782_590,4782,590,5
5648_3408,5648,3408,3
4785_2243,4785,2243,3
5720_145,5720,145,3
3603_2405,3603,2405,3
4928_1081,4928,1081,2
5825_2324,5825,2324,3
3607_541,3607,541,4
3768_1222,3768,1222,5
5294_2083,5294,2083,5
3337_858,3337,858,5
4895_1617,4895,1617,5
3806_2719,3806,2719,1
2824_300,2824,300,5
5062_3670,5062,3670,5
3172_2002,3172,2002,2
5623_1295,5623,1295,3
5954_2532,5954,2532,3
4491_2485,4491,2485,4
5433_2065,5433,2065,3
2890_3702,2890,3702,4
3940_1998,3940,1998,1
4597_3185,4597,3185,3
5759_1320,5759,1320,4
5000_454,5000,454,4
5394_194,5394,194,4
5179_3456,5179,3456,3
5643_1177,5643,1177,4
3097_3003,3097,3003,2
2882_1527,2882,1527,1
4124_1917,4124,1917,5
4305_836,4305,836,3
4750_3739,4750,3739,3
3620_1562,3620,1562,2
4800_2194,4800,2194,2
2934_1569,2934,1569,3
4345_3844,4345,3844,4
3578_1500,3578,1500,3
3027_2542,3027,2542,5
4571_2699,4571,2699,4
5780_648,5780,648,5
2995_2748,2995,2748,3
3352_3499,3352,3499,5
2850_380,2850,380,2
4247_611,4247,611,2
3098_296,3098,296,4
4456_1223,4456,1223,4
4078_2918,4078,2918,5
3166_34,3166,34,3
2938_1371,2938,1371,2
4782_2311,4782,2311,3
2909_126,2909,126,2
2857_422,2857,422,3
4408_2762,4408,2762,5
3163_2099,3163,2099,3
3503_3387,3503,3387,5
3623_2940,3623,2940,5
3580_1037,3580,1037,4
3101_2080,3101,2080,4
4305_2502,4305,2502,3
4741_1617,4741,1617,5
5990_3118,5990,3118,4
5406_595,5406,595,4
2844_2762,2844,2762,5
4909_1625,4909,1625,5
3601_1019,3601,1019,4
3200_1732,3200,1732,4
4673_3481,4673,3481,5
4804_3740,4804,3740,3
5876_260,5876,260,4
5018_2427,5018,2427,3
3321_2000,3321,2000,4
4430_345,4430,345,4
4028_165,4028,165,5
4508_3810,4508,3810,3
4906_648,4906,648,2
5100_35,5100,35,5
4505_1967,4505,1967,4
5627_1203,5627,1203,4
4215_1704,4215,1704,4
3216_467,3216,467,4
4894_3707,4894,3707,4
5626_3643,5626,3643,4
5024_1254,5024,1254,4
4490_950,4490,950,3
4055_743,4055,743,3
5100_800,5100,800,5
4404_1655,4404,1655,1
5689_2100,5689,2100,3
5265_2019,5265,2019,3
3370_1376,3370,1376,4
3510_1199,3510,1199,5
4673_3082,4673,3082,4
4736_1748,4736,1748,3
4186_546,4186,546,1
5426_344,5426,344,4
3834_1665,3834,1665,4
3376_1517,3376,1517,4
5481_3176,5481,3176,3
5840_2919,5840,2919,5
3481_2599,3481,2599,5
3108_95,3108,95,3
4021_2249,4021,2249,3
3766_2470,3766,2470,3
4431_1459,4431,1459,1
5163_2272,5163,2272,5
3683_1252,3683,1252,3
3418_1029,3418,1029,3
5744_215,5744,215,5
4480_1380,4480,1380,4
5945_3072,5945,3072,4
4687_151,4687,151,4
3391_1190,3391,1190,4
5249_593,5249,593,5
3829_2470,3829,2470,2
3823_2686,3823,2686,4
3327_1345,3327,1345,2
4124_2640,4124,2640,4
2986_94,2986,94,5
5778_2363,5778,2363,3
3393_1258,3393,1258,3
3054_2890,3054,2890,4
3569_3663,3569,3663,1
3618_1277,3618,1277,3
5342_110,5342,110,5
3540_1183,3540,1183,3
6002_1544,6002,1544,3
5750_1267,5750,1267,5
4033_3103,4033,3103,3
3519_3844,3519,3844,4
4850_3512,4850,3512,5
5135_3688,5135,3688,3
5456_2712,5456,2712,3
4849_2717,4849,2717,4
4384_3255,4384,3255,5
4139_1866,4139,1866,2
3796_2918,3796,2918,3
3526_2001,3526,2001,5
5450_1924,5450,1924,5
4005_1370,4005,1370,3
5230_1678,5230,1678,4
3248_1090,3248,1090,3
3338_3253,3338,3253,2
3714_2959,3714,2959,4
5777_750,5777,750,5
5749_1183,5749,1183,5
3934_366,3934,366,2
4512_1101,4512,1101,4
3217_1907,3217,1907,5
4615_1722,4615,1722,3
5269_1197,5269,1197,5
3586_2291,3586,2291,2
4336_1777,4336,1777,4
4943_2497,4943,2497,3
3713_2371,3713,2371,4
2783_1097,2783,1097,3
4677_1090,4677,1090,5
4162_1641,4162,1641,5
5016_318,5016,318,4
5555_1214,5555,1214,5
3622_1097,3622,1097,4
4083_674,4083,674,1
3868_3051,3868,3051,4
5153_111,5153,111,4
3503_2140,3503,2140,5
5972_3388,5972,3388,4
4373_594,4373,594,5
4736_3125,4736,3125,4
4054_2762,4054,2762,5
3935_3081,3935,3081,3
2931_477,2931,477,3
4983_1014,4983,1014,4
3272_432,3272,432,4
3693_1562,3693,1562,1
4666_1073,4666,1073,4
4810_2723,4810,2723,4
3934_1375,3934,1375,3
3919_3654,3919,3654,4
4312_25,4312,25,4
2793_3700,2793,3700,5
5084_250,5084,250,2
5837_1047,5837,1047,4
2848_1188,2848,1188,2
5395_1094,5395,1094,5
3412_2028,3412,2028,4
3529_2862,3529,2862,1
5222_759,5222,759,4
4489_480,4489,480,5
3821_910,3821,910,4
3640_3753,3640,3753,5
5032_3039,5032,3039,5
4737_1395,4737,1395,5
4408_3260,4408,3260,4
4650_2072,4650,2072,3
5399_2311,5399,2311,5
3961_2366,3961,2366,2
4386_2348,4386,2348,3
4053_3793,4053,3793,5
4028_3451,4028,3451,1
5091_1409,5091,1409,3
5167_1580,5167,1580,5
3069_1198,3069,1198,3
4656_2268,4656,2268,4
3580_3249,3580,3249,4
4829_994,4829,994,4
3454_358,3454,358,4
3940_1394,3940,1394,3
4058_3361,4058,3361,5
5806_320,5806,320,3
4950_529,4950,529,4
2840_2428,2840,2428,3
2890_1320,2890,1320,3
4728_2133,4728,2133,3
3118_2006,3118,2006,3
5807_1982,5807,1982,3
4298_1073,4298,1073,5
3013_3733,3013,3733,4
3322_899,3322,899,4
5209_257,5209,257,5
3732_1204,3732,1204,4
5548_1704,5548,1704,4
3715_2622,3715,2622,4
5333_1588,5333,1588,4
4246_1863,4246,1863,2
4054_1758,4054,1758,1
4771_3089,4771,3089,4
4788_1772,4788,1772,2
5124_1945,5124,1945,4
3216_2657,3216,2657,3
4447_1330,4447,1330,1
4224_3507,4224,3507,3
4508_2857,4508,2857,3
3965_2598,3965,2598,3
3416_208,3416,208,3
5107_691,5107,691,2
3620_1784,3620,1784,3
5738_356,5738,356,4
4823_3525,4823,3525,3
4761_3201,4761,3201,5
5972_2724,5972,2724,1
5643_3361,5643,3361,5
2831_1213,2831,1213,4
5963_272,5963,272,4
3312_1215,3312,1215,3
5530_1438,5530,1438,1
5472_965,5472,965,3
4609_3705,4609,3705,2
5558_1919,5558,1919,1
5164_1960,5164,1960,5
5223_2718,5223,2718,3
4181_1641,4181,1641,4
3259_3034,3259,3034,5
3630_3113,3630,3113,1
5271_932,5271,932,4
2901_2804,2901,2804,4
5730_2858,5730,2858,3
5345_1821,5345,1821,1
4708_529,4708,529,4
2909_1941,2909,1941,2
3189_1196,3189,1196,5
3579_1205,3579,1205,5
3000_589,3000,589,4
5885_3578,5885,3578,4
3927_280,3927,280,5
3993_231,3993,231,3
3031_88,3031,88,4
4879_3363,4879,3363,4
2797_2291,2797,2291,2
5367_2302,5367,2302,3
4476_1178,4476,1178,4
2996_1591,2996,1591,2
3346_3741,3346,3741,3
5519_2018,5519,2018,4
4167_2243,4167,2243,4
4083_2428,4083,2428,4
4339_3793,4339,3793,5
3228_3147,3228,3147,4
4116_10,4116,10,4
5367_1283,5367,1283,4
4454_493,4454,493,3
3603_157,3603,157,1
3746_1968,3746,1968,4
3031_2378,3031,2378,4
5366_1682,5366,1682,4
3569_3398,3569,3398,5
2785_780,2785,780,3
3272_2026,3272,2026,3
4433_1222,4433,1222,4
4502_1256,4502,1256,4
4049_1077,4049,1077,5
5678_1060,5678,1060,4
5326_1193,5326,1193,1
4226_3157,4226,3157,2
4192_3764,4192,3764,3
3225_34,3225,34,4
2808_3408,2808,3408,5
3360_3835,3360,3835,4
3539_2717,3539,2717,4
3773_3543,3773,3543,4
3808_1407,3808,1407,5
3320_2953,3320,2953,1
5996_2420,5996,2420,3
2901_1950,2901,1950,5
3389_919,3389,919,4
4193_3671,4193,3671,5
5588_34,5588,34,4
2806_1061,2806,1061,3
4243_2535,4243,2535,5
3819_367,3819,367,5
3112_3404,3112,3404,4
2887_280,2887,280,3
3057_589,3057,589,3
3347_381,3347,381,4
4380_3801,4380,3801,5
5623_2403,5623,2403,4
3175_3182,3175,3182,3
3391_2278,3391,2278,4
4088_3052,4088,3052,5
6023_3444,6023,3444,2
4207_1562,4207,1562,4
3355_720,3355,720,4
5342_539,5342,539,4
5949_150,5949,150,4
3136_2140,3136,2140,4
5728_1030,5728,1030,3
5508_2759,5508,2759,4
5519_943,5519,943,4
3243_1036,3243,1036,5
4344_1460,4344,1460,3
6000_1027,6000,1027,4
4662_432,4662,432,3
5253_899,5253,899,5
4666_1020,4666,1020,4
4512_3176,4512,3176,3
4760_1210,4760,1210,5
5289_1066,5289,1066,4
3804_2560,3804,2560,1
3858_2161,3858,2161,5
5702_1189,5702,1189,4
4093_1965,4093,1965,3
5047_586,5047,586,2
4865_1294,4865,1294,3
4950_3256,4950,3256,4
4144_2628,4144,2628,3
4000_1580,4000,1580,5
5546_1377,5546,1377,4
4515_260,4515,260,4
3131_111,3131,111,5
3464_47,3464,47,5
5455_2858,5455,2858,5
4469_3702,4469,3702,3
4238_3684,4238,3684,3
5569_1259,5569,1259,4
5178_32,5178,32,5
5929_1214,5929,1214,5
3204_2858,3204,2858,4
5795_2454,5795,2454,5
4673_2390,4673,2390,4
5755_183,5755,183,4
4387_3418,4387,3418,3
3329_515,3329,515,2
5359_1500,5359,1500,5
4386_1407,4386,1407,3
3272_333,3272,333,4
4932_1246,4932,1246,4
5416_3692,5416,3692,4
4829_3503,4829,3503,4
5675_539,5675,539,4
5847_2003,5847,2003,4
4006_2311,4006,2311,3
4647_1419,4647,1419,3
5129_2664,5129,2664,3
3729_2405,3729,2405,3
5302_62,5302,62,4
3416_2598,3416,2598,4
3729_1674,3729,1674,4
4227_1644,4227,1644,1
5326_3219,5326,3219,3
3300_2746,3300,2746,3
5771_2471,5771,2471,4
3733_1193,3733,1193,5
3309_356,3309,356,5
5335_448,5335,448,3
4021_434,4021,434,4
4647_750,4647,750,5
4251_3448,4251,3448,3
5593_3527,5593,3527,5
4285_2671,4285,2671,5
3296_2841,3296,2841,5
5026_2490,5026,2490,2
3412_3889,3412,3889,2
6000_344,6000,344,3
4933_2145,4933,2145,3
5965_2770,5965,2770,5
3045_1089,3045,1089,5
3614_3146,3614,3146,3
5329_261,5329,261,4
3569_2793,3569,2793,1
3312_2918,3312,2918,4
3894_3499,3894,3499,5
3217_1426,3217,1426,3
4472_2959,4472,2959,3
3018_1128,3018,1128,4
4791_2297,4791,2297,1
3721_608,3721,608,4
3285_1885,3285,1885,3
4444_1968,4444,1968,4
4217_2676,4217,2676,4
3971_2640,3971,2640,3
4071_1214,4071,1214,5
6025_550,6025,550,3
3224_111,3224,111,4
5592_590,5592,590,4
4806_316,4806,316,4
3841_220,3841,220,3
4033_1625,4033,1625,5
4496_1973,4496,1973,4
3452_1244,3452,1244,4
5980_1200,5980,1200,4
4916_380,4916,380,2
5830_3525,5830,3525,3
4631_377,4631,377,2
4658_502,4658,502,1
4888_1035,4888,1035,3
3937_1210,3937,1210,5
4917_367,4917,367,2
3201_3763,3201,3763,3
4287_1372,4287,1372,4
5241_469,5241,469,5
4260_2402,4260,2402,3
4973_3360,4973,3360,4
4502_737,4502,737,3
5927_1611,5927,1611,2
3597_588,3597,588,4
4225_448,4225,448,3
3471_2771,3471,2771,2
3137_3476,3137,3476,2
5888_596,5888,596,3
4645_832,4645,832,5
4973_1233,4973,1233,4
4322_2711,4322,2711,4
4083_2504,4083,2504,1
5108_1674,5108,1674,5
5689_219,5689,219,4
4060_21,4060,21,4
3120_858,3120,858,5
4095_3257,4095,3257,3
4036_1126,4036,1126,2
5545_2613,5545,2613,4
3675_2014,3675,2014,3
2932_380,2932,380,4
2967_1354,2967,1354,4
4647_2997,4647,2997,2
4344_3072,4344,3072,4
3620_1722,3620,1722,2
3346_1189,3346,1189,3
5021_674,5021,674,5
4077_3088,4077,3088,3
5961_1841,5961,1841,3
4312_2706,4312,2706,4
5519_562,5519,562,1
3769_3072,3769,3072,4
5838_1296,5838,1296,5
4015_3450,4015,3450,4
3669_2145,3669,2145,4
3422_2058,3422,2058,2
3601_3421,3601,3421,3
5852_1061,5852,1061,2
4717_3801,4717,3801,4
4647_1411,4647,1411,2
5131_168,5131,168,2
4609_542,4609,542,2
3029_2002,3029,2002,3
4361_3044,4361,3044,5
4510_2344,4510,2344,2
5968_1201,5968,1201,5
3519_3101,3519,3101,2
5161_1225,5161,1225,4
3759_203,3759,203,1
5846_1322,5846,1322,2
4220_1405,4220,1405,4
2813_1273,2813,1273,4
2793_1193,2793,1193,5
4922_2423,4922,2423,4
3626_590,3626,590,4
4030_111,4030,111,4
4583_3671,4583,3671,4
3706_3868,3706,3868,5
6007_2410,6007,2410,2
4381_3091,4381,3091,5
5042_1731,5042,1731,1
5972_1747,5972,1747,4
5169_272,5169,272,2
5306_1611,5306,1611,3
5779_3418,5779,3418,4
3435_111,3435,111,2
4345_207,4345,207,2
2895_2791,2895,2791,5
5716_2082,5716,2082,2
4161_1032,4161,1032,3
3425_2541,3425,2541,1
4244_2355,4244,2355,4
4933_924,4933,924,5
3568_3702,3568,3702,5
5321_1394,5321,1394,5
4318_357,4318,357,4
4666_3082,4666,3082,2
4472_442,4472,442,4
3082_2379,3082,2379,1
3281_2949,3281,2949,4
4334_1573,4334,1573,3
3618_2867,3618,2867,3
5536_34,5536,34,3
4438_2918,4438,2918,3
3138_3793,3138,3793,4
4447_2518,4447,2518,2
4024_2085,4024,2085,5
4454_1676,4454,1676,2
5707_780,5707,780,3
5317_1399,5317,1399,5
5154_3615,5154,3615,4
4242_1610,4242,1610,5
3940_1611,3940,1611,2
4637_3074,4637,3074,4
3024_1982,3024,1982,2
4152_3706,4152,3706,5
3253_3559,3253,3559,4
4040_2997,4040,2997,4
3110_1,3110,1,3
3224_3390,3224,3390,2
3705_2414,3705,2414,4
3688_1304,3688,1304,5
5887_2863,5887,2863,3
3409_2571,3409,2571,5
3358_3684,3358,3684,3
5705_709,5705,709,4
2794_1244,2794,1244,4
4581_2468,4581,2468,3
3588_2490,3588,2490,4
4574_590,4574,590,1
5759_546,5759,546,1
2909_1262,2909,1262,5
5153_2522,5153,2522,2
5996_1033,5996,1033,4
2990_551,2990,551,2
4984_2069,4984,2069,4
4386_500,4386,500,4
2786_2804,2786,2804,4
4135_2723,4135,2723,3
3134_2763,3134,2763,5
3996_21,3996,21,3
5312_380,5312,380,5
3261_1948,3261,1948,3
3069_1586,3069,1586,4
2996_2502,2996,2502,4
5675_1228,5675,1228,5
4568_3814,4568,3814,4
5939_1299,5939,1299,4
3791_1059,3791,1059,4
3917_21,3917,21,5
4344_3152,4344,3152,4
2801_2840,2801,2840,3
4595_2529,4595,2529,5
3145_1196,3145,1196,4
4150_1468,4150,1468,3
2994_1194,2994,1194,3
5212_1779,5212,1779,1
5555_1196,5555,1196,5
4672_3516,4672,3516,4
3626_474,3626,474,4
5812_1678,5812,1678,4
4179_3186,4179,3186,4
5227_2105,5227,2105,3
3253_3466,3253,3466,4
2997_3147,2997,3147,5
3242_3764,3242,3764,2
3441_2629,3441,2629,2
3833_2080,3833,2080,3
5400_1721,5400,1721,3
5061_2369,5061,2369,5
4344_3469,4344,3469,5
3689_354,3689,354,4
3630_2081,3630,2081,3
4632_1293,4632,1293,4
4732_2256,4732,2256,4
4726_2392,4726,2392,2
3201_2249,3201,2249,3
3724_32,3724,32,4
4679_2013,4679,2013,3
5335_1965,5335,1965,3
2941_2600,2941,2600,4
5618_2353,5618,2353,5
4647_2259,4647,2259,3
3491_1480,3491,1480,4
5689_2125,5689,2125,3
5636_2439,5636,2439,3
3841_3693,3841,3693,4
5861_2110,5861,2110,3
4250_688,4250,688,4
3723_2796,3723,2796,2
3546_1952,3546,1952,3
4819_3528,4819,3528,5
5108_1483,5108,1483,3
5448_2739,5448,2739,4
4953_527,4953,527,4
4322_2722,4322,2722,3
4183_2701,4183,2701,1
2807_2124,2807,2124,3
2934_2398,2934,2398,4
4637_3703,4637,3703,4
4917_3543,4917,3543,4
4591_2857,4591,2857,5
4227_3392,4227,3392,1
4375_1982,4375,1982,5
3994_2393,3994,2393,4
4022_364,4022,364,4
4363_34,4363,34,4
3808_2027,3808,2027,2
5069_1267,5069,1267,5
3428_1079,3428,1079,5
3367_2967,3367,2967,5
4277_1256,4277,1256,4
3569_1884,3569,1884,5
4085_1975,4085,1975,3
5430_239,5430,239,1
5327_3564,5327,3564,2
4460_292,4460,292,3
3543_899,3543,899,4
4898_750,4898,750,5
5686_1135,5686,1135,1
4964_1959,4964,1959,4
5448_2145,5448,2145,3
2835_2291,2835,2291,5
4124_2717,4124,2717,3
4446_1976,4446,1976,1
5531_1586,5531,1586,2
5103_2617,5103,2617,4
5178_2699,5178,2699,3
4800_3270,4800,3270,2
5261_3083,5261,3083,4
5433_457,5433,457,4
5304_527,5304,527,4
5364_1875,5364,1875,3
3526_3850,3526,3850,1
3720_466,3720,466,3
3841_2783,3841,2783,3
3140_527,3140,527,5
3704_1358,3704,1358,5
5491_1092,5491,1092,3
3716_3275,3716,3275,5
3467_3812,3467,3812,4
5090_1094,5090,1094,4
2942_1104,2942,1104,5
3971_1968,3971,1968,4
4430_3258,4430,3258,1
4388_281,4388,281,4
3180_2027,3180,2027,2
4521_2642,4521,2642,4
3129_377,3129,377,1
4085_2263,4085,2263,4
5601_1732,5601,1732,4
3892_3114,3892,3114,4
5194_3740,5194,3740,4
3029_380,3029,380,4
3051_16,3051,16,4
4448_3623,4448,3623,2
3916_2001,3916,2001,4
5795_1912,5795,1912,5
3834_1196,3834,1196,5
5393_3506,5393,3506,2
5916_1961,5916,1961,3
5862_377,5862,377,5
4302_2852,4302,2852,4
3971_662,3971,662,3
3692_3785,3692,3785,4
5720_377,5720,377,2
4647_1617,4647,1617,4
5981_3469,5981,3469,5
3089_1372,3089,1372,4
3934_2860,3934,2860,2
3345_3039,3345,3039,4
3511_965,3511,965,4
2990_293,2990,293,5
5997_1240,5997,1240,5
4353_1240,4353,1240,4
4506_3619,4506,3619,2
2922_1275,2922,1275,5
3081_2470,3081,2470,4
4183_1287,4183,1287,4
5896_2770,5896,2770,5
3735_2416,3735,2416,4
4801_1129,4801,1129,5
4175_2804,4175,2804,5
3562_2155,3562,2155,3
3263_2890,3263,2890,3
3926_145,3926,145,5
